,t,channel,roi_name,mean,cell_count
744,124,0,roi_bac,95.74702,378
745,124,0,roi_dic,79.33284,41
746,124,0,roi_air,80.251854,0
747,124,1,roi_bac,75.00347,1
748,124,1,roi_dic,81.01439,549
749,124,1,roi_air,75.03102,0
750,125,0,roi_bac,95.9657,408
751,125,0,roi_dic,79.39357,57
752,125,0,roi_air,80.35465,0
753,125,1,roi_bac,75.03887,1
754,125,1,roi_dic,80.972435,554
755,125,1,roi_air,75.0192,0
756,126,0,roi_bac,96.07106,378
757,126,0,roi_dic,79.37562,55
758,126,0,roi_air,80.391106,0
759,126,1,roi_bac,75.043335,1
760,126,1,roi_dic,80.95736,562
761,126,1,roi_air,75.01118,0
762,127,0,roi_bac,96.055046,378
763,127,0,roi_dic,79.38762,49
764,127,0,roi_air,80.3589,0
765,127,1,roi_bac,75.00204,1
766,127,1,roi_dic,80.85182,578
767,127,1,roi_air,74.98088,0
768,128,0,roi_bac,96.15368,384
769,128,0,roi_dic,79.448616,51
770,128,0,roi_air,80.38865,0
771,128,1,roi_bac,74.99557,1
772,128,1,roi_dic,80.857185,572
773,128,1,roi_air,74.949,0
774,129,0,roi_bac,96.40045,366
775,129,0,roi_dic,79.53558,52
776,129,0,roi_air,80.52167,0
777,129,1,roi_bac,75.01424,1
778,129,1,roi_dic,80.838425,566
779,129,1,roi_air,75.02317,0
780,130,0,roi_bac,96.49111,388
781,130,0,roi_dic,79.50887,53
782,130,0,roi_air,80.555855,0
783,130,1,roi_bac,75.012825,1
784,130,1,roi_dic,80.802345,550
785,130,1,roi_air,74.999405,0
786,131,0,roi_bac,96.440865,367
787,131,0,roi_dic,79.48746,52
788,131,0,roi_air,80.48269,0
789,131,1,roi_bac,75.009155,1
790,131,1,roi_dic,80.800735,589
791,131,1,roi_air,74.996796,0
792,132,0,roi_bac,96.614044,376
793,132,0,roi_dic,79.57306,50
794,132,0,roi_air,80.604515,0
795,132,1,roi_bac,74.989006,1
796,132,1,roi_dic,80.743454,581
797,132,1,roi_air,75.02626,0
798,133,0,roi_bac,96.74212,365
799,133,0,roi_dic,79.622154,49
800,133,0,roi_air,80.63859,0
801,133,1,roi_bac,75.0321,1
802,133,1,roi_dic,80.7953,592
803,133,1,roi_air,75.018555,0
804,134,0,roi_bac,96.86461,368
805,134,0,roi_dic,79.61746,50
806,134,0,roi_air,80.670876,0
807,134,1,roi_bac,75.02313,1
808,134,1,roi_dic,80.755646,587
809,134,1,roi_air,74.96045,0
810,135,0,roi_bac,96.946655,352
811,135,0,roi_dic,79.66182,55
812,135,0,roi_air,80.73325,0
813,135,1,roi_bac,74.99284,1
814,135,1,roi_dic,80.71358,588
815,135,1,roi_air,74.990234,0
816,136,0,roi_bac,96.942375,376
817,136,0,roi_dic,79.682236,57
818,136,0,roi_air,80.687515,0
819,136,1,roi_bac,74.98813,1
820,136,1,roi_dic,80.67644,564
821,136,1,roi_air,75.00993,0
822,137,0,roi_bac,97.048,351
823,137,0,roi_dic,79.690674,60
824,137,0,roi_air,80.70897,0
825,137,1,roi_bac,75.008415,1
826,137,1,roi_dic,80.687515,571
827,137,1,roi_air,75.00633,0
828,138,0,roi_bac,97.2437,366
829,138,0,roi_dic,79.706085,54
830,138,0,roi_air,80.75637,0
831,138,1,roi_bac,75.00056,1
832,138,1,roi_dic,80.67849,577
833,138,1,roi_air,75.00247,0
834,139,0,roi_bac,97.14772,350
835,139,0,roi_dic,79.66854,57
836,139,0,roi_air,80.663765,0
837,139,1,roi_bac,74.982925,1
838,139,1,roi_dic,80.60519,624
839,139,1,roi_air,74.98975,0
840,140,0,roi_bac,97.4485,349
841,140,0,roi_dic,79.815735,54
842,140,0,roi_air,80.91545,0
843,140,1,roi_bac,75.00546,1
844,140,1,roi_dic,80.569824,586
845,140,1,roi_air,75.00437,0
846,141,0,roi_bac,97.41882,338
847,141,0,roi_dic,79.78311,60
848,141,0,roi_air,80.864334,0
849,141,1,roi_bac,74.99681,1
850,141,1,roi_dic,80.58176,623
851,141,1,roi_air,74.96505,0
852,142,0,roi_bac,97.65117,354
853,142,0,roi_dic,79.83471,60
854,142,0,roi_air,80.948,0
855,142,1,roi_bac,74.99607,1
856,142,1,roi_dic,80.551834,582
857,142,1,roi_air,75.03023,0
858,143,0,roi_bac,97.68878,339
859,143,0,roi_dic,79.87806,67
860,143,0,roi_air,80.97579,0
861,143,1,roi_bac,74.93835,1
862,143,1,roi_dic,80.46826,618
863,143,1,roi_air,74.955086,0
864,144,0,roi_bac,97.72845,344
865,144,0,roi_dic,79.89415,55
866,144,0,roi_air,80.93806,0
867,144,1,roi_bac,74.98538,2
868,144,1,roi_dic,80.503944,612
869,144,1,roi_air,75.00317,0
870,145,0,roi_bac,98.10974,321
871,145,0,roi_dic,80.00319,58
872,145,0,roi_air,81.201454,0
873,145,1,roi_bac,74.99388,1
874,145,1,roi_dic,80.45643,580
875,145,1,roi_air,74.981,0
876,146,0,roi_bac,97.99072,329
877,146,0,roi_dic,79.93867,60
878,146,0,roi_air,81.02406,0
879,146,1,roi_bac,74.9744,1
880,146,1,roi_dic,80.41613,619
881,146,1,roi_air,74.9546,0
882,147,0,roi_bac,98.006874,309
883,147,0,roi_dic,79.95983,67
884,147,0,roi_air,81.053246,0
885,147,1,roi_bac,74.97627,1
886,147,1,roi_dic,80.4102,600
887,147,1,roi_air,74.982666,0
888,148,0,roi_bac,98.2648,328
889,148,0,roi_dic,80.06901,58
890,148,0,roi_air,81.28615,0
891,148,1,roi_bac,74.97436,1
892,148,1,roi_dic,80.41536,580
893,148,1,roi_air,74.98567,0
894,149,0,roi_bac,98.41828,329
895,149,0,roi_dic,80.08526,62
896,149,0,roi_air,81.25151,0
897,149,1,roi_bac,74.98314,1
898,149,1,roi_dic,80.38812,536
899,149,1,roi_air,75.006805,0
900,150,0,roi_bac,98.33517,315
901,150,0,roi_dic,80.0109,58
902,150,0,roi_air,81.125244,0
903,150,1,roi_bac,74.9271,1
904,150,1,roi_dic,80.36318,578
905,150,1,roi_air,74.97897,0
906,151,0,roi_bac,98.47841,339
907,151,0,roi_dic,80.10438,63
908,151,0,roi_air,81.21821,0
909,151,1,roi_bac,74.98441,1
910,151,1,roi_dic,80.464066,555
911,151,1,roi_air,74.97991,0
912,152,0,roi_bac,98.72173,348
913,152,0,roi_dic,80.18404,67
914,152,0,roi_air,81.33948,0
915,152,1,roi_bac,74.98016,1
916,152,1,roi_dic,80.43881,579
917,152,1,roi_air,74.95066,0
918,153,0,roi_bac,98.71729,324
919,153,0,roi_dic,80.10971,64
920,153,0,roi_air,81.301285,0
921,153,1,roi_bac,74.956604,1
922,153,1,roi_dic,80.42367,585
923,153,1,roi_air,74.946815,0
924,154,0,roi_bac,98.72408,348
925,154,0,roi_dic,80.16683,67
926,154,0,roi_air,81.35981,0
927,154,1,roi_bac,74.95975,1
928,154,1,roi_dic,80.40091,563
929,154,1,roi_air,74.97265,0
930,155,0,roi_bac,98.96722,370
931,155,0,roi_dic,80.240425,72
932,155,0,roi_air,81.420006,0
933,155,1,roi_bac,74.95395,1
934,155,1,roi_dic,80.4612,560
935,155,1,roi_air,74.976036,0
936,156,0,roi_bac,99.25213,344
937,156,0,roi_dic,80.31091,65
938,156,0,roi_air,81.55988,0
939,156,1,roi_bac,74.92746,1
940,156,1,roi_dic,80.415344,571
941,156,1,roi_air,74.95473,0
942,157,0,roi_bac,99.14187,326
943,157,0,roi_dic,80.29252,71
944,157,0,roi_air,81.53146,0
945,157,1,roi_bac,74.94037,1
946,157,1,roi_dic,80.425354,580
947,157,1,roi_air,74.98289,0
948,158,0,roi_bac,99.39344,316
949,158,0,roi_dic,80.330025,67
950,158,0,roi_air,81.61222,0
951,158,1,roi_bac,74.95024,1
952,158,1,roi_dic,80.44532,549
953,158,1,roi_air,74.93512,0
954,159,0,roi_bac,99.40755,350
955,159,0,roi_dic,80.36574,65
956,159,0,roi_air,81.60259,0
957,159,1,roi_bac,74.92874,1
958,159,1,roi_dic,80.416794,534
959,159,1,roi_air,74.921364,0
960,160,0,roi_bac,99.48888,335
961,160,0,roi_dic,80.40523,69
962,160,0,roi_air,81.644775,0
963,160,1,roi_bac,74.91636,1
964,160,1,roi_dic,80.419815,569
965,160,1,roi_air,74.89026,0
966,161,0,roi_bac,99.722496,324
967,161,0,roi_dic,80.42539,64
968,161,0,roi_air,81.67107,0
969,161,1,roi_bac,74.92875,1
970,161,1,roi_dic,80.446655,576
971,161,1,roi_air,74.94833,0
972,162,0,roi_bac,99.7098,310
973,162,0,roi_dic,80.43262,69
974,162,0,roi_air,81.65881,0
975,162,1,roi_bac,74.911545,1
976,162,1,roi_dic,80.44869,576
977,162,1,roi_air,74.86989,0
978,163,0,roi_bac,99.70501,321
979,163,0,roi_dic,80.42798,65
980,163,0,roi_air,81.66248,0
981,163,1,roi_bac,74.8997,1
982,163,1,roi_dic,80.50721,569
983,163,1,roi_air,74.8846,0
984,164,0,roi_bac,99.84702,325
985,164,0,roi_dic,80.4245,74
986,164,0,roi_air,81.63908,0
987,164,1,roi_bac,74.93847,1
988,164,1,roi_dic,80.57706,575
989,164,1,roi_air,74.90756,0
990,165,0,roi_bac,100.14924,346
991,165,0,roi_dic,80.55954,69
992,165,0,roi_air,81.905975,0
993,165,1,roi_bac,74.91382,1
994,165,1,roi_dic,80.565025,572
995,165,1,roi_air,74.86085,0
996,166,0,roi_bac,100.21487,322
997,166,0,roi_dic,80.57807,64
998,166,0,roi_air,81.91015,0
999,166,1,roi_bac,74.921,1
1000,166,1,roi_dic,80.58796,565
1001,166,1,roi_air,74.934296,0
1002,167,0,roi_bac,100.413124,298
1003,167,0,roi_dic,80.60248,67
1004,167,0,roi_air,81.93547,0
1005,167,1,roi_bac,74.91004,1
1006,167,1,roi_dic,80.56749,559
1007,167,1,roi_air,74.95601,0
1008,168,0,roi_bac,100.33465,311
1009,168,0,roi_dic,80.57989,65
1010,168,0,roi_air,81.94268,0
1011,168,1,roi_bac,74.89421,1
1012,168,1,roi_dic,80.54367,553
1013,168,1,roi_air,74.93471,0
1014,169,0,roi_bac,100.4006,317
1015,169,0,roi_dic,80.57344,75
1016,169,0,roi_air,81.81125,0
1017,169,1,roi_bac,74.90295,1
1018,169,1,roi_dic,80.55381,591
1019,169,1,roi_air,74.91561,0
1020,170,0,roi_bac,100.930725,331
1021,170,0,roi_dic,80.77026,69
1022,170,0,roi_air,82.301346,0
1023,170,1,roi_bac,74.9087,1
1024,170,1,roi_dic,80.541374,600
1025,170,1,roi_air,74.9142,0
1026,171,0,roi_bac,100.74652,317
1027,171,0,roi_dic,80.71515,65
1028,171,0,roi_air,82.11092,0
1029,171,1,roi_bac,74.9202,1
1030,171,1,roi_dic,80.56151,569
1031,171,1,roi_air,74.928085,0
1032,172,0,roi_bac,101.015396,328
1033,172,0,roi_dic,80.73021,73
1034,172,0,roi_air,82.151566,0
1035,172,1,roi_bac,74.91447,1
1036,172,1,roi_dic,80.53391,575
1037,172,1,roi_air,74.92677,0
1038,173,0,roi_bac,100.93907,350
1039,173,0,roi_dic,80.700356,69
1040,173,0,roi_air,82.07215,0
1041,173,1,roi_bac,74.89968,1
1042,173,1,roi_dic,80.544716,578
1043,173,1,roi_air,74.89268,0
1044,174,0,roi_bac,101.015305,303
1045,174,0,roi_dic,80.71931,72
1046,174,0,roi_air,82.08068,0
1047,174,1,roi_bac,74.90155,1
1048,174,1,roi_dic,80.517204,586
1049,174,1,roi_air,74.911575,0
1050,175,0,roi_bac,101.30633,314
1051,175,0,roi_dic,80.775475,64
1052,175,0,roi_air,82.174995,0
1053,175,1,roi_bac,74.89164,1
1054,175,1,roi_dic,80.52905,598
1055,175,1,roi_air,74.90158,0
1056,176,0,roi_bac,101.13541,328
1057,176,0,roi_dic,80.75355,71
1058,176,0,roi_air,82.15588,0
1059,176,1,roi_bac,74.87889,1
1060,176,1,roi_dic,80.475,626
1061,176,1,roi_air,74.87502,0
1062,177,0,roi_bac,101.881294,313
1063,177,0,roi_dic,80.96731,63
1064,177,0,roi_air,82.67117,0
1065,177,1,roi_bac,74.9262,1
1066,177,1,roi_dic,80.52092,604
1067,177,1,roi_air,74.9423,0
1068,178,0,roi_bac,101.56433,334
1069,178,0,roi_dic,80.84764,70
1070,178,0,roi_air,82.30591,0
1071,178,1,roi_bac,74.876144,1
1072,178,1,roi_dic,80.48233,590
1073,178,1,roi_air,74.85872,0
1074,179,0,roi_bac,101.90657,311
1075,179,0,roi_dic,80.993355,64
1076,179,0,roi_air,82.64755,0
1077,179,1,roi_bac,74.908905,1
1078,179,1,roi_dic,80.48403,606
1079,179,1,roi_air,74.89265,0
1080,180,0,roi_bac,101.86448,294
1081,180,0,roi_dic,80.85787,64
1082,180,0,roi_air,82.344284,0
1083,180,1,roi_bac,74.87598,1
1084,180,1,roi_dic,80.39826,603
1085,180,1,roi_air,74.84981,0
1086,181,0,roi_bac,101.92912,329
1087,181,0,roi_dic,80.94848,68
1088,181,0,roi_air,82.48699,0
1089,181,1,roi_bac,74.87661,1
1090,181,1,roi_dic,80.394844,595
1091,181,1,roi_air,74.885124,0
1092,182,0,roi_bac,102.15015,304
1093,182,0,roi_dic,80.96986,63
1094,182,0,roi_air,82.52333,0
1095,182,1,roi_bac,74.87077,1
1096,182,1,roi_dic,80.36537,637
1097,182,1,roi_air,74.89724,0
1098,183,0,roi_bac,102.05319,327
1099,183,0,roi_dic,80.91874,66
1100,183,0,roi_air,82.50603,0
1101,183,1,roi_bac,74.85842,1
1102,183,1,roi_dic,80.34893,641
1103,183,1,roi_air,74.8639,0
1104,184,0,roi_bac,102.45986,306
1105,184,0,roi_dic,81.04158,66
1106,184,0,roi_air,82.663315,0
1107,184,1,roi_bac,74.8878,1
1108,184,1,roi_dic,80.324844,667
1109,184,1,roi_air,74.868744,0
1110,185,0,roi_bac,102.61904,300
1111,185,0,roi_dic,81.086685,60
1112,185,0,roi_air,82.73822,0
1113,185,1,roi_bac,74.847176,1
1114,185,1,roi_dic,80.24857,647
1115,185,1,roi_air,74.84507,0
1116,186,0,roi_bac,102.52151,321
1117,186,0,roi_dic,81.04015,62
1118,186,0,roi_air,82.70191,0
1119,186,1,roi_bac,74.86569,1
1120,186,1,roi_dic,80.18297,697
1121,186,1,roi_air,74.85976,0
1122,187,0,roi_bac,102.88567,309
1123,187,0,roi_dic,81.12286,66
1124,187,0,roi_air,82.86371,0
1125,187,1,roi_bac,74.85953,1
1126,187,1,roi_dic,80.18801,664
1127,187,1,roi_air,74.84003,0
1128,188,0,roi_bac,102.82365,322
1129,188,0,roi_dic,81.13678,66
1130,188,0,roi_air,82.85337,0
1131,188,1,roi_bac,74.83384,1
1132,188,1,roi_dic,80.13645,665
1133,188,1,roi_air,74.89444,0
1134,189,0,roi_bac,102.961624,296
1135,189,0,roi_dic,81.07462,63
1136,189,0,roi_air,82.739075,0
1137,189,1,roi_bac,74.84472,1
1138,189,1,roi_dic,80.14222,668
1139,189,1,roi_air,74.87329,0
1140,190,0,roi_bac,103.260735,304
1141,190,0,roi_dic,81.15228,57
1142,190,0,roi_air,82.94677,0
1143,190,1,roi_bac,74.84649,1
1144,190,1,roi_dic,80.104515,702
1145,190,1,roi_air,74.81504,0
1146,191,0,roi_bac,103.27372,291
1147,191,0,roi_dic,81.17155,60
1148,191,0,roi_air,82.91044,0
1149,191,1,roi_bac,74.84129,1
1150,191,1,roi_dic,80.07324,680
1151,191,1,roi_air,74.86278,0
1152,192,0,roi_bac,103.46523,264
1153,192,0,roi_dic,81.18401,61
1154,192,0,roi_air,82.91813,0
1155,192,1,roi_bac,74.86558,1
1156,192,1,roi_dic,80.060974,657
1157,192,1,roi_air,74.889175,0
1158,193,0,roi_bac,103.63838,308
1159,193,0,roi_dic,81.26159,63
1160,193,0,roi_air,83.10822,0
1161,193,1,roi_bac,74.86272,1
1162,193,1,roi_dic,80.02819,722
1163,193,1,roi_air,74.83776,0
1164,194,0,roi_bac,103.82736,300
1165,194,0,roi_dic,81.289345,56
1166,194,0,roi_air,83.1195,0
1167,194,1,roi_bac,74.83777,1
1168,194,1,roi_dic,80.034325,712
1169,194,1,roi_air,74.817696,0
1170,195,0,roi_bac,103.89994,286
1171,195,0,roi_dic,81.309586,64
1172,195,0,roi_air,83.155525,0
1173,195,1,roi_bac,74.860435,1
1174,195,1,roi_dic,80.00025,724
1175,195,1,roi_air,74.87245,0
1176,196,0,roi_bac,104.179375,288
1177,196,0,roi_dic,81.35047,63
1178,196,0,roi_air,83.32674,0
1179,196,1,roi_bac,74.88136,1
1180,196,1,roi_dic,80.02067,741
1181,196,1,roi_air,74.86508,0
1182,197,0,roi_bac,104.15116,267
1183,197,0,roi_dic,81.33599,61
1184,197,0,roi_air,83.26391,0
1185,197,1,roi_bac,74.83692,1
1186,197,1,roi_dic,79.93394,735
1187,197,1,roi_air,74.85454,0
1188,198,0,roi_bac,104.36397,279
1189,198,0,roi_dic,81.41992,61
1190,198,0,roi_air,83.34404,0
1191,198,1,roi_bac,74.852264,1
1192,198,1,roi_dic,79.917244,726
1193,198,1,roi_air,74.80723,0
1194,199,0,roi_bac,104.58415,275
1195,199,0,roi_dic,81.45841,63
1196,199,0,roi_air,83.4464,0
1197,199,1,roi_bac,74.84208,1
1198,199,1,roi_dic,79.901024,751
1199,199,1,roi_air,74.89117,0
1200,200,0,roi_bac,104.87327,277
1201,200,0,roi_dic,81.53586,65
1202,200,0,roi_air,83.54525,0
1203,200,1,roi_bac,74.882416,1
1204,200,1,roi_dic,79.90504,733
1205,200,1,roi_air,74.88632,0
1206,201,0,roi_bac,105.12159,284
1207,201,0,roi_dic,81.542114,61
1208,201,0,roi_air,83.56265,0
1209,201,1,roi_bac,74.87686,1
1210,201,1,roi_dic,79.91851,737
1211,201,1,roi_air,74.91181,0
1212,202,0,roi_bac,104.79262,285
1213,202,0,roi_dic,81.43384,60
1214,202,0,roi_air,83.32413,0
1215,202,1,roi_bac,74.85841,1
1216,202,1,roi_dic,79.832405,710
1217,202,1,roi_air,74.90229,0
1218,203,0,roi_bac,105.26615,273
1219,203,0,roi_dic,81.53349,68
1220,203,0,roi_air,83.47279,0
1221,203,1,roi_bac,74.85148,1
1222,203,1,roi_dic,79.83881,743
1223,203,1,roi_air,74.85376,0
1224,204,0,roi_bac,105.06391,271
1225,204,0,roi_dic,81.48464,61
1226,204,0,roi_air,83.38618,0
1227,204,1,roi_bac,74.81212,1
1228,204,1,roi_dic,79.776344,713
1229,204,1,roi_air,74.80994,0
1230,205,0,roi_bac,105.38279,276
1231,205,0,roi_dic,81.584564,60
1232,205,0,roi_air,83.55268,0
1233,205,1,roi_bac,74.85451,1
1234,205,1,roi_dic,79.80229,728
1235,205,1,roi_air,74.83599,0
1236,206,0,roi_bac,105.711296,253
1237,206,0,roi_dic,81.61913,69
1238,206,0,roi_air,83.62156,0
1239,206,1,roi_bac,74.85913,1
1240,206,1,roi_dic,79.786674,751
1241,206,1,roi_air,74.86459,0
1242,207,0,roi_bac,105.70426,258
1243,207,0,roi_dic,81.65014,59
1244,207,0,roi_air,83.71108,0
1245,207,1,roi_bac,74.84332,1
1246,207,1,roi_dic,79.73792,763
1247,207,1,roi_air,74.85464,0
1248,208,0,roi_bac,106.13138,249
1249,208,0,roi_dic,81.73972,62
1250,208,0,roi_air,83.87501,0
1251,208,1,roi_bac,74.84279,1
1252,208,1,roi_dic,79.70745,772
1253,208,1,roi_air,74.85087,0
1254,209,0,roi_bac,106.16329,246
1255,209,0,roi_dic,81.76123,66
1256,209,0,roi_air,83.875305,0
1257,209,1,roi_bac,74.85865,1
1258,209,1,roi_dic,79.71551,768
1259,209,1,roi_air,74.81811,0
1260,210,0,roi_bac,106.42106,261
1261,210,0,roi_dic,81.823135,53
1262,210,0,roi_air,83.96518,0
1263,210,1,roi_bac,74.840485,1
1264,210,1,roi_dic,79.70356,790
1265,210,1,roi_air,74.88131,0
1266,211,0,roi_bac,106.40952,271
1267,211,0,roi_dic,81.82208,63
1268,211,0,roi_air,83.93828,0
1269,211,1,roi_bac,74.850494,1
1270,211,1,roi_dic,79.62396,798
1271,211,1,roi_air,74.84835,0
1272,212,0,roi_bac,106.7304,240
1273,212,0,roi_dic,81.9245,66
1274,212,0,roi_air,84.17639,0
1275,212,1,roi_bac,74.85209,1
1276,212,1,roi_dic,79.571945,801
1277,212,1,roi_air,74.84264,0
1278,213,0,roi_bac,107.182755,269
1279,213,0,roi_dic,81.99991,62
1280,213,0,roi_air,84.3031,0
1281,213,1,roi_bac,74.84635,1
1282,213,1,roi_dic,79.54347,795
1283,213,1,roi_air,74.86814,0
1284,214,0,roi_bac,106.96038,269
1285,214,0,roi_dic,81.94814,58
1286,214,0,roi_air,84.08249,0
1287,214,1,roi_bac,74.83044,1
1288,214,1,roi_dic,79.47702,778
1289,214,1,roi_air,74.853485,0
1290,215,0,roi_bac,107.41543,257
1291,215,0,roi_dic,82.02756,64
1292,215,0,roi_air,84.16932,0
1293,215,1,roi_bac,74.855064,1
1294,215,1,roi_dic,79.52023,827
1295,215,1,roi_air,74.862045,0
1296,216,0,roi_bac,107.25508,254
1297,216,0,roi_dic,82.01826,65
1298,216,0,roi_air,84.15702,0
1299,216,1,roi_bac,74.82838,1
1300,216,1,roi_dic,79.48328,784
1301,216,1,roi_air,74.81376,0
1302,217,0,roi_bac,107.55732,247
1303,217,0,roi_dic,82.082405,64
1304,217,0,roi_air,84.23722,0
1305,217,1,roi_bac,74.83268,1
1306,217,1,roi_dic,79.441536,812
1307,217,1,roi_air,74.860664,0
1308,218,0,roi_bac,107.7777,253
1309,218,0,roi_dic,82.13694,63
1310,218,0,roi_air,84.38265,0
1311,218,1,roi_bac,74.82304,1
1312,218,1,roi_dic,79.41715,812
1313,218,1,roi_air,74.834335,0
1314,219,0,roi_bac,108.240364,248
1315,219,0,roi_dic,82.30525,51
1316,219,0,roi_air,84.68226,0
1317,219,1,roi_bac,74.83636,1
1318,219,1,roi_dic,79.41443,776
1319,219,1,roi_air,74.90908,0
1320,220,0,roi_bac,108.13489,262
1321,220,0,roi_dic,82.24844,58
1322,220,0,roi_air,84.50409,0
1323,220,1,roi_bac,74.84408,1
1324,220,1,roi_dic,79.36523,832
1325,220,1,roi_air,74.839584,0
1326,221,0,roi_bac,108.47112,245
1327,221,0,roi_dic,82.30949,55
1328,221,0,roi_air,84.53063,0
1329,221,1,roi_bac,74.83805,1
1330,221,1,roi_dic,79.387,776
1331,221,1,roi_air,74.87072,0
1332,222,0,roi_bac,108.68213,244
1333,222,0,roi_dic,82.39944,67
1334,222,0,roi_air,84.804955,0
1335,222,1,roi_bac,74.832375,1
1336,222,1,roi_dic,79.33122,839
1337,222,1,roi_air,74.83695,0
1338,223,0,roi_bac,108.887,237
1339,223,0,roi_dic,82.46259,63
1340,223,0,roi_air,84.834206,0
1341,223,1,roi_bac,74.84173,1
1342,223,1,roi_dic,79.30315,834
1343,223,1,roi_air,74.85153,0
1344,224,0,roi_bac,109.116135,214
1345,224,0,roi_dic,82.46982,70
1346,224,0,roi_air,84.81374,0
1347,224,1,roi_bac,74.84236,1
1348,224,1,roi_dic,79.25473,796
1349,224,1,roi_air,74.82887,0
1350,225,0,roi_bac,109.47326,252
1351,225,0,roi_dic,82.59242,55
1352,225,0,roi_air,85.05992,0
1353,225,1,roi_bac,74.83301,1
1354,225,1,roi_dic,79.27317,815
1355,225,1,roi_air,74.806854,0
1356,226,0,roi_bac,109.61379,231
1357,226,0,roi_dic,82.592766,66
1358,226,0,roi_air,84.971375,0
1359,226,1,roi_bac,74.82716,1
1360,226,1,roi_dic,79.2634,853
1361,226,1,roi_air,74.84247,0
1362,227,0,roi_bac,109.7422,241
1363,227,0,roi_dic,82.67881,68
1364,227,0,roi_air,85.11109,0
1365,227,1,roi_bac,74.85119,1
1366,227,1,roi_dic,79.222084,830
1367,227,1,roi_air,74.849754,0
1368,228,0,roi_bac,110.15458,239
1369,228,0,roi_dic,82.753395,65
1370,228,0,roi_air,85.287865,0
1371,228,1,roi_bac,74.845024,1
1372,228,1,roi_dic,79.23579,862
1373,228,1,roi_air,74.85453,0
1374,229,0,roi_bac,110.146065,232
1375,229,0,roi_dic,82.81167,62
1376,229,0,roi_air,85.24183,0
1377,229,1,roi_bac,74.843025,1
1378,229,1,roi_dic,79.1983,843
1379,229,1,roi_air,74.84987,0
1380,230,0,roi_bac,110.42509,247
1381,230,0,roi_dic,82.832306,67
1382,230,0,roi_air,85.225525,0
1383,230,1,roi_bac,74.850266,1
1384,230,1,roi_dic,79.19875,818
1385,230,1,roi_air,74.868706,0
1386,231,0,roi_bac,110.66335,223
1387,231,0,roi_dic,82.951004,65
1388,231,0,roi_air,85.441864,0
1389,231,1,roi_bac,74.810455,1
1390,231,1,roi_dic,79.15242,838
1391,231,1,roi_air,74.80068,0
1392,232,0,roi_bac,110.85343,223
1393,232,0,roi_dic,83.00948,54
1394,232,0,roi_air,85.53258,0
1395,232,1,roi_bac,74.83347,1
1396,232,1,roi_dic,79.151245,877
1397,232,1,roi_air,74.850266,0
1398,233,0,roi_bac,111.26622,227
1399,233,0,roi_dic,83.093346,75
1400,233,0,roi_air,85.58437,0
1401,233,1,roi_bac,74.84247,1
1402,233,1,roi_dic,79.126144,916
1403,233,1,roi_air,74.809784,0
1404,234,0,roi_bac,111.51377,241
1405,234,0,roi_dic,83.158806,65
1406,234,0,roi_air,85.700096,0
1407,234,1,roi_bac,74.85185,1
1408,234,1,roi_dic,79.14065,855
1409,234,1,roi_air,74.83501,0
1410,235,0,roi_bac,111.8616,204
1411,235,0,roi_dic,83.203926,54
1412,235,0,roi_air,85.78095,0
1413,235,1,roi_bac,74.86363,1
1414,235,1,roi_dic,79.10614,854
1415,235,1,roi_air,74.88067,0
1416,236,0,roi_bac,111.46096,223
1417,236,0,roi_dic,83.12484,66
1418,236,0,roi_air,85.45409,0
1419,236,1,roi_bac,74.809555,1
1420,236,1,roi_dic,79.03905,853
1421,236,1,roi_air,74.83773,0
1422,237,0,roi_bac,112.06284,228
1423,237,0,roi_dic,83.263885,66
1424,237,0,roi_air,85.898254,0
1425,237,1,roi_bac,74.83034,1
1426,237,1,roi_dic,79.08418,820
1427,237,1,roi_air,74.828835,0
1428,238,0,roi_bac,112.594154,241
1429,238,0,roi_dic,83.411194,79
1430,238,0,roi_air,86.05351,0
1431,238,1,roi_bac,74.84411,1
1432,238,1,roi_dic,79.07235,817
1433,238,1,roi_air,74.877884,0
1434,239,0,roi_bac,112.448364,220
1435,239,0,roi_dic,83.380875,66
1436,239,0,roi_air,85.9288,0
1437,239,1,roi_bac,74.82645,1
1438,239,1,roi_dic,79.066734,859
1439,239,1,roi_air,74.84981,0
1440,240,0,roi_bac,112.854324,222
1441,240,0,roi_dic,83.52147,79
1442,240,0,roi_air,86.093315,0
1443,240,1,roi_bac,74.84963,1
1444,240,1,roi_dic,79.04146,836
1445,240,1,roi_air,74.83759,0
1446,241,0,roi_bac,113.52741,208
1447,241,0,roi_dic,83.65588,67
1448,241,0,roi_air,86.3672,0
1449,241,1,roi_bac,74.864555,1
1450,241,1,roi_dic,79.05244,862
1451,241,1,roi_air,74.833206,0
1452,242,0,roi_bac,113.24111,207
1453,242,0,roi_dic,83.631454,71
1454,242,0,roi_air,86.2069,0
1455,242,1,roi_bac,74.814705,1
1456,242,1,roi_dic,79.05957,839
1457,242,1,roi_air,74.843124,0
1458,243,0,roi_bac,113.347115,207
1459,243,0,roi_dic,83.61724,76
1460,243,0,roi_air,86.089386,0
1461,243,1,roi_bac,74.83677,1
1462,243,1,roi_dic,79.005066,910
1463,243,1,roi_air,74.83215,0
1464,244,0,roi_bac,114.14395,222
1465,244,0,roi_dic,83.83866,74
1466,244,0,roi_air,86.53722,0
1467,244,1,roi_bac,74.81649,1
